total_txn_amount,avg_txn_amount,std_txn_amount,txn_count,max_txn_amount,min_txn_amount,burst_score,time_to_first_outbound_minutes,fund_exit_ratio,txn_velocity,distinct_counterparties,counterparty_diversity_score,incoming_sources_count,international_counterparty_flag,pep_flag,high_risk_country_flag,kyc_risk_score,account_age_days,alert_count,historical_sar_flag,sar_worthy,typology_structuring,typology_rapid_movement,typology_funnel_account,typology_trade_based,typology_shell_company,typology_round_tripping
24387700.78,812923.3594,141358.063,30,908646.21,439251.35,0.5158,6921,0.9097,1.9274,9,0.5336,3,1,0,1,0.677,1703,8,0,1,0,0,0,0,0,1
1602208.36,145655.3052,38368.538,11,600808.11,7221.69,0.8574,199,0.8924,16.6118,16,0.7671,32,1,0,0,0.5525,48,8,1,1,0,1,0,0,0,0
2736362.88,342045.3604,142913.6224,8,1346725.7,342045.3604,0.7131,2570,0.8878,2.5439,60,0.4954,18,1,0,0,0.8168,932,10,0,1,0,0,0,0,1,0
2902654.99,96755.1664,2111.3978,30,96755.1664,95150.53,0.8626,54,0.82,14.7251,18,0.3399,35,1,0,0,0.5473,284,3,0,1,0,0,1,0,0,0
6251299.25,271795.6194,85578.3772,23,851513.66,271795.6194,0.6423,3297,0.8886,2.2558,23,0.309,12,1,1,1,0.7609,1031,9,0,1,0,0,0,0,0,1
5663729.63,111053.5222,6310.0335,51,248802.19,69915.39,0.48,54,0.8218,9.5829,11,0.4329,49,1,0,1,0.5473,568,5,1,1,0,0,1,0,0,0
766245.83,47890.3646,43121.4415,16,202442.86,47890.3646,0.9019,5,0.8864,16.5693,23,0.8544,19,1,0,0,0.5525,48,4,1,1,0,1,0,0,0,0
4926596.65,84941.3216,2855.7143,58,84941.3216,19687.6,0.7573,600,0.8279,3.6637,7,0.1452,3,0,1,0,0.7829,35,3,0,1,1,0,0,0,0,0
10484793.2,1310599.1496,350357.6908,8,2105434.65,1310599.1496,0.3029,8944,0.9127,2.581,5,0.4117,5,1,0,1,0.8807,200,8,0,1,0,0,0,1,0,0
3186516.0,289683.2731,21226.866,11,587328.81,289683.2731,0.9432,322,0.9457,14.519,25,0.8607,14,0,0,0,0.7572,48,4,1,1,0,1,0,0,0,0
10744846.01,488402.0915,71712.5393,22,995864.65,488402.0915,0.7904,3610,0.8871,1.6088,22,0.3798,11,1,1,1,0.828,1263,9,1,1,0,0,0,0,0,1
875317.28,79574.2983,15993.4949,11,534274.21,79574.2983,0.9544,11,0.9553,17.7986,25,0.4654,9,1,1,1,0.5525,502,4,0,1,0,1,0,0,0,0
6503386.88,812923.3594,20091.807,8,812923.3594,405360.13,0.5391,5551,0.9819,5.0812,13,0.5081,9,1,0,1,0.6616,1001,6,1,1,0,0,0,0,0,1
11129830.07,445193.2028,81229.1775,25,995864.65,117982.32,0.7341,1962,0.8861,2.6584,24,0.309,3,1,0,1,0.8452,1703,5,1,1,0,0,0,0,0,1
2793756.99,93125.233,35239.3374,30,233182.85,93125.233,0.987,75,0.9026,17.985,36,0.4654,6,0,0,0,0.8736,48,12,0,1,0,1,0,0,0,0
3666613.44,174600.6399,27164.5047,21,174600.6399,174600.6399,0.8715,95,0.8608,9.2556,11,0.4654,14,0,0,0,0.6946,53,4,0,1,0,1,0,0,0,0
23574777.42,812923.3594,41622.533,29,812923.3594,618876.37,0.6005,2310,0.954,1.6088,16,0.5726,6,1,1,1,0.8307,1703,9,0,1,0,0,0,0,0,1
25867094.9,994888.2655,334819.5676,26,994888.2655,994888.2655,0.3029,9916,0.7936,2.1135,20,0.318,8,1,0,1,0.8807,200,5,0,1,0,0,0,1,0,0
13612197.01,544487.8805,126783.6162,25,544487.8805,544487.8805,0.506,1962,0.978,2.881,11,0.561,10,1,0,1,0.7411,837,9,0,1,0,0,0,0,0,1
1845896.24,61529.8745,2111.3978,30,61529.8745,54813.24,0.5216,54,0.835,4.3879,9,0.422,35,1,0,0,0.6794,603,3,0,1,0,0,1,0,0,0
328165.85,15626.9452,218.3038,21,15626.9452,15626.9452,0.807,157,0.8127,4.8347,3,0.2735,3,0,1,0,0.7664,256,8,1,1,1,0,0,0,0,0
312441.33,44634.4761,635.3085,7,63446.53,34168.56,0.2741,28564,0.1258,1.3885,2,0.0357,2,0,0,0,0.3795,1613,2,0,0,0,0,0,0,0,0
3278826.6,234201.9003,25537.5747,14,234201.9003,234201.9003,0.8548,5,0.865,19.95,13,0.7684,7,1,0,0,0.7854,48,4,0,1,0,1,0,0,0,0
116652.51,5071.8481,4966.508,23,6403.63,5071.8481,0.8121,217,0.8279,6.3777,7,0.1452,3,0,0,1,0.6825,244,11,1,1,1,0,0,0,0,0
6598995.14,824874.3924,93415.7583,8,824874.3924,171488.43,0.6241,6024,0.7914,1.1368,55,0.5994,18,1,0,1,0.7368,1598,8,0,1,0,0,0,0,1,0
207945.77,5071.8481,4852.0917,41,6403.63,5071.8481,0.7238,120,0.7787,4.6035,11,0.2003,8,0,0,0,0.7917,291,6,0,1,1,0,0,0,0,0
14046497.78,1003321.2698,50865.0624,14,1003321.2698,4538.54,0.3688,3038,0.7006,1.1368,38,0.7123,7,1,1,1,0.5688,1161,5,1,1,0,0,0,0,1,0
29758617.45,1653256.5248,228521.7899,18,1653256.5248,1181712.98,0.4449,4341,0.9127,1.8196,18,0.5176,9,1,0,1,0.8807,1808,6,0,1,0,0,0,1,0,0
18059782.86,1003321.2698,232579.1893,18,1092904.86,685002.34,0.4872,5357,0.7886,2.0355,60,0.4177,12,0,0,1,0.5688,1406,7,1,1,0,0,0,0,1,0
22073067.94,1003321.2698,124175.311,22,1289315.48,572400.46,0.603,3076,0.8514,2.6836,50,0.6419,11,1,0,0,0.6544,1899,10,0,1,0,0,0,0,1,0
514646.6,17154.8865,9217.8522,30,49648.69,17154.8865,0.8045,408,0.6812,4.3879,46,0.5895,49,1,0,0,0.6427,603,5,0,1,0,0,1,0,0,0
21175255.74,683072.7659,70476.9208,31,683072.7659,618876.37,0.506,2314,0.9819,2.3919,14,0.3377,8,1,0,1,0.7217,1479,9,0,1,0,0,0,0,0,1
465070.81,22146.2289,22146.2289,21,22146.2289,22146.2289,0.5261,120,0.8279,3.6637,8,0.1577,3,0,0,1,0.7917,289,10,1,1,1,0,0,0,0,0
1806476.9,58273.4483,37860.6519,31,108358.17,58273.4483,0.7064,1962,0.9652,2.0962,25,0.3917,4,1,0,1,0.7253,1134,9,0,1,0,0,0,0,0,1
14109786.46,455154.4019,20091.807,31,787005.9,448472.48,0.506,1962,0.9457,2.8109,29,0.3854,3,1,0,1,0.8071,1703,9,1,1,0,0,0,0,0,1
1638675.81,102417.2381,36175.5053,16,240418.43,102417.2381,0.987,5,0.8565,19.95,32,0.5099,6,1,1,0,0.5525,48,7,0,1,0,1,0,0,0,0
1779002.83,41372.1588,37009.3089,43,124006.06,41372.1588,0.968,104,0.8944,12.5718,29,0.4683,32,1,0,0,0.7793,301,4,0,1,0,1,0,0,0,0
1322873.48,62993.9754,5566.2602,21,62993.9754,41201.71,0.6531,600,0.7891,4.251,7,0.363,3,1,0,0,0.744,220,7,1,1,1,0,0,0,0,0
26718106.86,1214459.4026,278908.0236,22,1214459.4026,1214459.4026,0.3029,5047,0.9127,2.6774,27,0.396,10,1,1,1,0.7338,1216,5,0,1,0,0,0,1,0,0
25247464.56,841582.152,257697.5935,30,841582.152,518640.83,0.3945,7673,0.8238,2.7397,53,0.5881,19,1,0,0,0.764,2026,10,1,1,0,0,0,0,1,0
659416.4,25362.1692,4746.229,26,25362.1692,3317.5,0.8121,600,0.5231,5.7697,9,0.1452,3,1,0,1,0.7917,446,3,1,1,1,0,0,0,0,0
17796007.83,711840.3133,195826.581,25,711840.3133,291933.12,0.5228,6556,0.7006,5.4131,58,0.5435,19,1,0,0,0.6013,620,10,1,1,0,0,0,0,1,0
18769361.85,721898.5328,20091.807,26,721898.5328,481265.98,0.7842,1962,0.8131,1.6088,17,0.3735,6,1,1,1,0.7219,1578,9,0,1,0,0,0,0,0,1
8737568.99,459872.052,27149.0753,19,459872.052,304083.18,0.9674,65,0.8942,18.1094,19,0.6629,18,0,0,0,0.7071,48,9,0,1,0,1,0,0,0,0
2297305.82,208845.9836,41461.6879,11,240350.43,208845.9836,0.9794,39,0.9809,19.95,18,0.492,10,1,0,0,0.6258,258,7,0,1,0,1,0,0,0,0
1448133.97,131648.5428,34353.9675,11,396946.61,131648.5428,0.8156,16,0.7831,16.9054,9,0.4654,23,0,1,1,0.649,77,4,1,1,0,1,0,0,0,0
1217960.14,48718.4055,43121.4415,25,340849.21,48718.4055,0.9607,195,0.8849,9.6964,9,0.4654,4,0,1,0,0.5525,48,4,0,1,0,1,0,0,0,0
4544727.35,52845.6669,2111.3978,86,52845.6669,20165.5,0.6206,325,0.6188,4.8698,22,0.5679,46,1,0,0,0.6236,603,4,0,1,0,0,1,0,0,0
8913902.41,94828.749,2111.3978,94,94828.749,55656.88,0.6202,54,0.7914,7.1548,13,0.2568,36,1,0,1,0.8307,387,3,0,1,0,0,1,0,0,0
339192.28,28266.0233,635.3085,12,28266.0233,163.93,0.1101,22847,0.3953,1.539,5,0.2065,2,0,0,0,0.394,722,1,0,0,0,0,0,0,0,0
1615219.87,146838.17,43121.4415,11,146838.17,146838.17,0.9614,327,0.9028,6.2978,28,0.545,12,1,0,0,0.7316,79,4,1,1,0,1,0,0,0,0
455093.75,41372.1588,37058.0838,11,577030.46,41372.1588,0.8397,38,0.963,16.4985,26,0.5097,17,1,0,0,0.6323,205,5,0,1,0,1,0,0,0,0
294167.19,5071.8481,5071.8481,58,6403.63,5071.8481,0.697,600,0.7651,4.6368,9,0.2025,8,0,0,0,0.7917,197,8,0,1,1,0,0,0,0,0
22786786.85,735057.6402,77757.2029,31,735057.6402,90728.21,0.506,4491,0.9599,1.6088,23,0.309,3,1,0,1,0.8257,1148,9,0,1,0,0,0,0,0,1
138691.98,46230.6616,635.3085,3,63446.53,5479.94,0.2818,39301,0.4869,1.9831,3,0.01,2,0,0,0,0.267,3433,1,0,0,0,0,0,0,0,0
19063104.13,1003321.2698,62740.9656,19,1081607.52,715058.51,0.5662,6106,0.8677,2.0691,21,0.5139,11,1,0,1,0.7696,1227,10,0,1,0,0,0,0,1,0
121724.35,5071.8481,5071.8481,24,6403.63,5071.8481,0.6763,159,0.669,4.8112,9,0.1924,3,1,0,1,0.7917,259,5,1,1,1,0,0,0,0,0
106508.81,5071.8481,5071.8481,21,6403.63,5071.8481,0.8121,600,0.7434,4.7877,7,0.1452,3,0,0,1,0.7917,207,8,1,1,1,0,0,0,0,0
106508.81,5071.8481,3248.6412,21,6403.63,5071.8481,0.5977,448,0.7992,7.3355,5,0.1452,3,0,0,0,0.7917,307,3,0,1,1,0,0,0,0,0
20375848.82,657285.4459,149537.5595,31,657285.4459,618876.37,0.5791,7944,0.9819,3.1983,21,0.309,4,1,0,1,0.6711,1703,9,0,1,0,0,0,0,0,1
4419739.16,53899.258,2902.7971,82,53899.258,53899.258,0.8395,442,0.9229,4.3879,15,0.4179,28,1,0,0,0.5473,88,3,0,1,0,0,1,0,0,0
633092.36,48699.4121,6702.6468,13,48699.4121,326.05,0.1701,29722,0.4782,1.2372,3,0.01,2,0,0,0,0.394,2615,2,0,0,0,0,0,0,0,0
3566331.69,118877.7229,2111.3978,30,118877.7229,75228.46,0.689,208,0.6234,10.8947,9,0.3029,22,1,1,0,0.6256,553,3,0,1,0,0,1,0,0,0
661954.54,41372.1588,33920.9994,16,184292.25,41372.1588,0.987,66,0.9011,15.4014,24,0.4654,15,1,0,1,0.9423,48,4,0,1,0,1,0,0,0,0
9994006.68,1249250.8354,64213.7652,8,1249250.8354,12344.87,0.592,6865,0.9097,1.4415,17,0.6778,10,1,0,1,0.5642,555,5,0,1,0,0,0,1,0,0
1728281.37,246897.3384,171725.0774,7,590425.09,216542.69,0.592,5907,0.9127,1.8536,25,0.5276,7,1,0,1,0.7026,200,6,0,1,0,0,0,1,0,0
1806476.9,58273.4483,58273.4483,31,955752.63,58273.4483,0.6365,8907,0.9501,3.4914,39,0.3706,12,1,0,1,0.8311,1402,7,0,1,0,0,0,0,0,1
3929885.78,68945.3645,27499.9071,57,68945.3645,68945.3645,0.48,151,0.6711,4.3879,22,0.5281,34,1,0,0,0.5473,66,12,1,1,0,0,1,0,0,0
226513.4,10786.3524,10786.3524,21,28910.81,10786.3524,0.5213,451,0.8079,5.4591,3,0.1953,24,0,0,0,0.5843,482,7,1,1,1,0,0,0,0,0
2933274.43,266661.3115,41673.7676,11,297456.84,7221.69,0.8978,14,0.8907,19.95,9,0.5414,14,1,1,1,0.5525,48,6,1,1,0,1,0,0,0,0
5453000.45,495727.3139,33693.2851,11,495727.3139,143589.27,0.8284,24,0.8717,19.95,24,0.6368,6,1,0,1,0.6667,321,7,1,1,0,1,0,0,0,0
9433890.7,235847.2674,16998.0333,40,235847.2674,25168.32,0.5751,195,0.7308,4.3879,22,0.31,30,1,0,1,0.8921,603,10,0,1,0,0,1,0,0,0
2222216.93,202019.7207,43121.4415,11,317941.22,7221.69,0.987,100,0.9244,19.95,10,0.6943,16,0,0,1,0.9423,48,4,1,1,0,1,0,0,0,0
1612820.49,24812.6229,4854.9209,65,71603.9,24812.6229,0.48,153,0.896,9.3432,9,0.4259,28,1,0,1,0.7229,549,3,0,1,0,0,1,0,0,0
21647921.69,801774.8774,135263.0632,27,801774.8774,421749.67,0.592,3853,0.7002,2.6774,24,0.392,5,1,0,1,0.785,303,7,1,1,0,0,0,1,0,0
2292471.75,84906.3611,1154.429,27,84906.3611,84906.3611,0.8121,120,0.8279,7.9121,6,0.1452,9,1,0,1,0.626,302,3,0,1,1,0,0,0,0,0
367637.32,17506.5391,17506.5391,21,26117.74,17506.5391,0.7731,152,0.5231,7.1897,2,0.3427,3,1,0,1,0.7917,431,3,0,1,1,0,0,0,0,0
2949158.93,89368.4523,2111.3978,33,93211.57,51579.39,0.5709,54,0.6181,4.3879,9,0.5295,47,0,0,0,0.7127,408,3,1,1,0,0,1,0,0,0
4137234.18,827446.8365,303290.3306,5,1713237.97,620885.87,0.372,1897,0.7662,2.6774,16,0.4784,10,1,0,1,0.8633,921,7,1,1,0,0,0,1,0,0
10874717.26,836516.7121,119429.6738,13,836516.7121,836516.7121,0.484,865,0.717,3.4711,49,0.4138,19,0,0,1,0.6486,885,9,0,1,0,0,0,0,1,0
5184844.11,246897.3384,64213.7652,21,590425.09,246897.3384,0.4827,8869,0.9127,2.5331,21,0.4688,4,1,0,0,0.649,786,5,0,1,0,0,0,1,0,0
1409961.07,46998.7023,13755.9811,30,49648.69,46998.7023,0.8626,54,0.604,4.3879,36,0.2568,33,1,1,0,0.7324,561,8,1,1,0,0,1,0,0,0
455093.75,41372.1588,41030.573,11,413444.21,41372.1588,0.9475,5,0.8411,12.7403,9,0.7111,8,0,1,0,0.6706,48,10,0,1,0,1,0,0,0,0
1705132.21,56837.7404,2111.3978,30,56837.7404,50473.05,0.7888,138,0.7372,4.3879,9,0.544,49,0,0,0,0.6797,579,5,0,1,0,0,1,0,0,0
633092.36,48699.4121,635.3085,13,48699.4121,163.93,0.081,8410,0.4869,0.4577,2,0.01,4,0,0,0,0.3852,2319,2,0,0,0,0,0,0,0,0
25200624.14,812923.3594,89122.553,31,812923.3594,533489.84,0.7798,1962,0.9819,4.2884,29,0.309,9,1,1,1,0.8563,1465,9,0,1,0,0,0,0,0,1
455093.75,41372.1588,41372.1588,11,438829.22,41372.1588,0.945,59,0.9721,18.0801,17,0.6547,3,1,1,0,0.6514,48,4,0,1,0,1,0,0,0,0
7435909.71,495727.3139,40907.5497,15,495727.3139,315859.86,0.987,240,0.7102,11.3105,11,0.4654,16,0,0,1,0.6313,78,4,0,1,0,1,0,0,0,0
10033212.7,1003321.2698,148268.0076,10,1003321.2698,832289.9,0.603,2430,0.7955,1.1368,48,0.4797,13,1,0,1,0.5688,1426,10,0,1,0,0,0,0,1,0
8026570.16,1003321.2698,81186.3451,8,1003321.2698,892584.09,0.5448,4693,0.889,1.1368,22,0.4138,15,1,0,0,0.7542,1604,2,1,1,0,0,0,0,1,0
44398452.93,1930367.5187,447045.2833,23,2709924.85,1502554.17,0.3862,7150,0.652,0.5447,15,0.5258,2,1,0,1,0.8742,444,5,0,1,0,0,0,1,0,0
2949823.19,268165.7441,43121.4415,11,354362.5,268165.7441,0.6684,41,0.9394,12.4837,18,0.4654,32,1,0,1,0.7447,48,4,0,1,0,1,0,0,0,0
477988.96,43453.5417,20894.6061,11,594094.01,43453.5417,0.8068,21,0.7102,9.9614,9,0.4654,15,0,0,0,0.5731,252,4,0,1,0,1,0,0,0,0
8026570.16,1003321.2698,257697.5935,8,1003321.2698,580248.93,0.3688,5309,0.7104,4.6257,47,0.7631,14,1,1,1,0.5734,302,10,1,1,0,0,0,0,1,0
4679161.77,425378.3423,20091.807,11,425378.3423,425378.3423,0.506,9188,0.9819,1.6088,17,0.618,5,1,1,1,0.7613,296,4,1,1,0,0,0,0,0,1
42468085.41,1930367.5187,304581.1091,22,1930367.5187,1089683.92,0.4223,7875,0.911,2.6774,17,0.6778,9,1,0,1,0.7742,1808,4,1,1,0,0,0,1,0,0
106508.81,5071.8481,2055.7129,21,6403.63,5071.8481,0.8121,120,0.7776,3.6637,2,0.1452,3,0,0,0,0.7917,134,11,1,1,1,0,0,0,0,0
1284793.66,116799.4239,40098.8235,11,452222.76,116799.4239,0.8736,315,0.8929,19.4772,9,0.6742,12,0,1,0,0.6216,48,4,1,1,0,1,0,0,0,0
8741997.85,971333.0939,164489.3521,9,971333.0939,606576.32,0.7131,865,0.7027,1.1368,60,0.5684,16,1,0,1,0.5891,1246,10,0,1,0,0,0,0,1,0
394076.95,10650.7285,8307.5634,37,10650.7285,10650.7285,0.8121,330,0.8279,4.8656,7,0.2214,3,1,0,0,0.7465,410,5,1,1,1,0,0,0,0,0
1323519.68,120319.9706,7037.2082,11,297892.81,120319.9706,0.8743,9,0.7887,19.95,25,0.4973,32,0,0,0,0.5525,314,7,0,1,0,1,0,0,0,0
1481384.03,246897.3384,246897.3384,6,1336689.6,246897.3384,0.592,3603,0.8214,0.5447,22,0.3568,6,1,0,1,0.8807,1543,4,1,1,0,0,0,1,0,0
577790.81,27513.8479,218.3038,21,43118.94,27513.8479,0.5916,288,0.7715,3.6637,7,0.1452,3,1,0,0,0.5935,133,7,0,1,1,0,0,0,0,0
5764012.73,96066.8789,27499.9071,60,96066.8789,79909.36,0.6843,160,0.604,4.3879,34,0.3813,49,0,0,0,0.6071,417,5,1,1,0,0,1,0,0,0
17056461.59,1003321.2698,23281.8649,17,1003321.2698,539626.33,0.3688,5933,0.818,2.1502,23,0.6767,19,1,1,1,0.7266,321,10,1,1,0,0,0,0,1,0
1236479.85,112407.2592,43121.4415,11,384518.76,112407.2592,0.9085,147,0.8781,19.95,10,0.8356,11,1,0,1,0.7347,84,5,1,1,0,1,0,0,0,0
24612006.37,984480.2547,303514.1803,25,1393042.01,984480.2547,0.4667,9916,0.8943,1.5764,15,0.6483,5,1,0,1,0.8807,1808,7,1,1,0,0,0,1,0,0
3347778.19,33477.7819,9969.7473,100,49648.69,33477.7819,0.5895,78,0.9301,4.3879,9,0.4697,49,0,0,0,0.6712,66,3,0,1,0,0,1,0,0,0
5184844.11,246897.3384,246897.3384,21,590425.09,246897.3384,0.3029,9916,0.8461,2.4103,27,0.3215,5,1,0,1,0.8807,353,4,0,1,0,0,0,1,0,0
535693.53,48699.4121,3417.1875,11,48699.4121,6606.38,0.1278,12564,0.276,0.8248,5,0.01,1,0,0,0,0.394,333,2,0,0,0,0,0,0,0,0
1690034.79,35209.0581,2111.3978,48,89172.04,35209.0581,0.48,54,0.7663,7.3222,25,0.4737,26,1,0,1,0.737,424,7,1,1,0,0,1,0,0,0
14447967.02,601998.626,159640.7378,24,673211.2,228544.9,0.3183,7390,0.8617,2.6774,16,0.6778,4,1,0,1,0.6177,1808,6,0,1,0,0,0,1,0,0
10623868.94,109524.4221,14156.1049,97,109524.4221,109524.4221,0.5547,224,0.9429,8.0093,9,0.5582,37,1,1,1,0.7975,108,3,1,1,0,0,1,0,0,0
202873.92,5071.8481,4751.5172,40,6403.63,5071.8481,0.6462,457,0.8208,3.6637,22,0.1452,4,0,1,1,0.7917,303,3,0,1,1,0,0,0,0,0
2292455.49,208405.0442,16409.0049,11,276501.18,55714.33,0.9389,14,0.7575,10.7174,15,0.4654,12,1,0,0,0.5525,49,6,0,1,0,1,0,0,0,0
238426.63,26491.8477,4628.8296,9,60427.52,163.93,0.1366,30729,0.1707,1.0466,5,0.0705,2,0,0,0,0.394,1592,1,0,0,0,0,0,0,0,0
17056461.59,1003321.2698,58229.6565,17,1003321.2698,304670.02,0.5152,5825,0.8447,2.7824,24,0.5282,18,1,1,1,0.7824,1612,5,1,1,0,0,0,0,1,0
8026570.16,1003321.2698,131203.0188,8,1003321.2698,549523.9,0.5168,4622,0.7398,2.1094,57,0.5078,14,1,0,1,0.5688,2026,9,1,1,0,0,0,0,1,0
11737485.83,123552.4824,3345.6813,95,123552.4824,79678.58,0.5744,54,0.7114,4.3879,48,0.5688,39,0,0,0,0.8719,353,6,1,1,0,0,1,0,0,0
4746547.23,431504.2937,22255.564,11,431504.2937,431504.2937,0.852,198,0.8555,18.3713,30,0.4654,12,1,1,1,0.9423,48,4,0,1,0,1,0,0,0,0
1046425.58,69761.7051,12344.4572,15,69852.96,69761.7051,0.7452,36,0.9609,17.4624,37,0.4664,5,1,0,0,0.9423,48,4,1,1,0,1,0,0,0,0
18697237.27,812923.3594,20091.807,23,812923.3594,322186.12,0.7904,1962,0.9819,1.6088,9,0.4337,11,1,0,0,0.6358,1703,9,1,1,0,0,0,0,0,1
106508.81,5071.8481,5071.8481,21,34444.17,5071.8481,0.5941,120,0.7671,3.6637,15,0.2185,3,0,0,1,0.7669,196,3,0,1,1,0,0,0,0,0
18059782.86,1003321.2698,84617.7519,18,1491516.43,401089.68,0.4561,7066,0.7787,1.1368,53,0.5117,19,1,0,1,0.7254,2026,10,0,1,0,0,0,0,1,0
570568.69,51869.8809,39467.0581,11,606240.34,51869.8809,0.927,25,0.9536,19.6834,15,0.4654,12,1,0,1,0.6864,162,5,0,1,0,1,0,0,0,0
1755969.93,83617.6155,5727.0807,21,83617.6155,32252.26,0.708,178,0.8279,5.9546,2,0.1452,3,0,0,0,0.7917,244,10,1,1,1,0,0,0,0,0
2273357.3,75778.5768,2494.2284,30,278299.35,75778.5768,0.7195,54,0.7855,13.3384,23,0.6831,37,1,0,0,0.8616,603,7,1,1,0,0,1,0,0,0
2222076.05,246897.3384,246897.3384,9,590425.09,246897.3384,0.4449,9916,0.7337,0.5447,27,0.3546,3,1,0,1,0.8807,200,7,0,1,0,0,0,1,0,0
11049118.34,110491.1834,12097.9366,100,110491.1834,81046.18,0.5097,54,0.7799,4.3879,21,0.5067,43,1,0,0,0.6039,603,3,1,1,0,0,1,0,0,0
12215254.64,469817.4862,149537.5595,26,796236.14,469817.4862,0.5959,1962,0.9819,4.0397,39,0.4118,5,1,0,0,0.6413,362,8,0,1,0,0,0,0,0,1
703326.7,41372.1588,41372.1588,17,463442.13,41372.1588,0.9143,51,0.9174,14.7614,9,0.4654,4,1,0,0,0.5901,179,5,0,1,0,1,0,0,0,0
2049528.8,68317.6265,12387.0744,30,228260.89,68317.6265,0.8626,54,0.8091,4.8302,16,0.4776,49,0,0,0,0.6275,454,3,0,1,0,0,1,0,0,0
106508.81,5071.8481,5071.8481,21,55790.86,5071.8481,0.7187,342,0.8279,3.6637,10,0.1452,6,1,0,0,0.7185,259,3,1,1,1,0,0,0,0,0
1322853.58,101757.9674,43121.4415,13,200142.22,101757.9674,0.8857,14,0.8662,15.4342,9,0.6853,13,0,0,1,0.8243,59,4,0,1,0,1,0,0,0,0
4471427.45,75786.906,9914.134,59,114466.86,59211.43,0.6025,54,0.9429,5.4244,20,0.3753,49,0,0,0,0.7401,442,4,0,1,0,0,1,0,0,0
106508.81,5071.8481,5071.8481,21,6403.63,4561.34,0.4721,472,0.8279,3.7781,10,0.2484,3,0,1,1,0.7413,279,7,0,1,1,0,0,0,0,0
18806713.27,723335.1256,90415.2826,26,975896.59,356260.62,0.5921,1962,0.9425,2.2299,6,0.309,12,1,0,1,0.6303,768,9,0,1,0,0,0,0,0,1
5309070.18,482642.7439,18710.5701,11,482642.7439,277103.77,0.8651,5,0.8766,18.3739,26,0.4654,14,1,0,0,0.5525,48,4,1,1,0,1,0,0,0,0
5590293.93,70763.2143,27499.9071,79,70763.2143,3240.22,0.537,69,0.6405,4.3879,28,0.5677,49,0,0,0,0.7974,532,3,0,1,0,0,1,0,0,0
188883.55,37776.7091,635.3085,5,40677.17,163.93,0.0696,13494,0.192,0.4944,1,0.1145,4,0,0,0,0.394,3433,2,0,0,0,0,0,0,0,0
3950357.41,246897.3384,78715.6198,16,1744102.31,246897.3384,0.3034,9916,0.8016,2.6774,21,0.318,6,1,0,0,0.8807,200,4,1,1,0,0,0,1,0,0
4691049.43,246897.3384,64213.7652,19,2374793.56,246897.3384,0.4705,1897,0.9127,2.6774,5,0.6778,2,1,0,0,0.8807,497,7,1,1,0,0,0,1,0,0
1525524.2,138684.0182,18512.2714,11,173468.97,7221.69,0.9681,156,0.7426,6.2978,15,0.8687,7,0,1,0,0.5525,151,4,0,1,0,1,0,0,0,0
5563363.34,78357.2301,18965.4538,71,78357.2301,78357.2301,0.7534,293,0.7128,4.3879,26,0.3055,28,0,1,1,0.5473,603,6,0,1,0,0,1,0,0,0
7825200.04,244537.5012,24548.7076,32,244537.5012,35833.34,0.7295,288,0.6053,7.0148,18,0.2855,5,0,0,0,0.7917,308,5,0,1,1,0,0,0,0,0
6029277.67,103953.0633,3792.2318,58,103953.0633,44072.73,0.4087,391,0.6626,5.017,5,0.2822,3,0,0,1,0.7917,460,3,0,1,1,0,0,0,0,0
11500628.0,126380.5275,13041.987,91,126380.5275,58316.89,0.4937,75,0.8686,4.3879,18,0.5403,46,0,0,1,0.7514,130,3,0,1,0,0,1,0,0,0
21819258.45,1678404.4965,64213.7652,13,1678404.4965,622324.06,0.592,6409,0.9127,2.4064,26,0.5448,2,1,0,1,0.6642,211,8,0,1,0,0,0,1,0,0
1873131.62,170284.693,27643.7339,11,414653.58,170284.693,0.6751,104,0.7102,14.5157,9,0.6984,3,0,1,0,0.5525,48,4,0,1,0,1,0,0,0,0
40584663.08,1503135.6697,338687.2915,27,3157121.88,1294424.63,0.3029,8121,0.9127,1.7171,26,0.5432,11,1,0,1,0.8804,200,5,0,1,0,0,0,1,0,0
25200624.14,812923.3594,149537.5595,31,812923.3594,618876.37,0.5671,20117,0.9324,2.6979,14,0.309,7,1,0,1,0.7351,1662,9,0,1,0,0,0,0,0,1
109587.7,36529.2317,635.3085,3,53591.83,163.93,0.2139,29052,0.2862,0.7558,3,0.01,3,0,0,0,0.3221,2765,0,0,0,0,0,0,0,0,0
23375888.82,973995.3675,80184.8615,24,973995.3675,892584.09,0.5204,865,0.841,1.1368,60,0.4221,10,1,1,1,0.6117,1504,10,0,1,0,0,0,0,1,0
22716906.74,732803.4431,149537.5595,31,995864.65,392419.54,0.7285,10635,0.9819,1.6088,12,0.309,12,1,0,1,0.8847,1208,9,1,1,0,0,0,0,0,1
8026570.16,1003321.2698,161872.1135,8,1003321.2698,880463.36,0.5008,6684,0.7996,5.4144,60,0.4941,19,1,0,1,0.7913,518,9,1,1,0,0,0,0,1,0
106508.81,5071.8481,4666.2328,21,20172.0,5071.8481,0.7371,120,0.8279,3.6637,11,0.1989,3,0,0,0,0.661,307,8,0,1,1,0,0,0,0,0
106508.81,5071.8481,5071.8481,21,6403.63,5071.8481,0.7331,225,0.7273,3.6637,13,0.2645,3,0,1,0,0.7917,146,3,1,1,1,0,0,0,0,0
